,db_id,query,question
6619,train_station,"SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  ""Ananthapuri Express"" INTERSECT SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  ""Guruvayur Express""","What are the names of the stations which serve both ""Ananthapuri Express"" and ""Guruvayur Express"" trains?"
6620,train_station,"SELECT T2.name FROM train_station AS T1 JOIN train AS T2 ON T1.train_id  =  T2.train_id WHERE T1.station_id NOT IN (SELECT T4.station_id FROM train_station AS T3 JOIN station AS T4 ON T3.station_id  =  T4.station_id WHERE t4.location  =  ""London"")",Find the names of the trains that do not pass any station located in London.
6621,train_station,"SELECT name ,  LOCATION FROM station ORDER BY Annual_entry_exit ,  Annual_interchanges",List the names and locations of all stations ordered by their yearly entry exit and interchange amounts.
6622,driving_school,SELECT vehicle_id FROM Vehicles;,List all vehicle id
6623,driving_school,SELECT vehicle_id FROM Vehicles;,What are the ids of all vehicles?
6624,driving_school,SELECT count(*) FROM Vehicles;,How many vehicle in total?
6625,driving_school,SELECT count(*) FROM Vehicles;,How many vehicles exist?
6626,driving_school,SELECT vehicle_details FROM Vehicles WHERE vehicle_id = 1;,Show the detail of vehicle with id 1.
6627,driving_school,SELECT vehicle_details FROM Vehicles WHERE vehicle_id = 1;,What are the details of the car with id 1?
6628,driving_school,"SELECT first_name ,  middle_name ,  last_name FROM Staff;",List the first name middle name and last name of all staff.
6629,driving_school,"SELECT first_name ,  middle_name ,  last_name FROM Staff;","What are the first, middle, and last names of all staff?"
6630,driving_school,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",What is the birthday of the staff member with first name as Janessa and last name as Sawayn?
6631,driving_school,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",What is the date of birth for the staff member named Janessa Sawayn?
6632,driving_school,"SELECT date_joined_staff FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",When did the staff member with first name as Janessa and last name as Sawayn join the company?
6633,driving_school,"SELECT date_joined_staff FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",When did the staff member named Janessa Sawayn join the company?
6634,driving_school,"SELECT date_left_staff FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",When did the staff member with first name as Janessa and last name as Sawayn leave the company?
6635,driving_school,"SELECT date_left_staff FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",When did the staff member Janessa Sawayn leave the company?
6636,driving_school,"SELECT count(*) FROM Staff WHERE first_name = ""Ludie"";",How many staff have the first name Ludie?
6637,driving_school,"SELECT count(*) FROM Staff WHERE first_name = ""Ludie"";",How many employees have a first name of Ludie?
6638,driving_school,"SELECT nickname FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",What is the nickname of staff with first name as Janessa and last name as Sawayn?
6639,driving_school,"SELECT nickname FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",What is the nickname of the employee named Janessa Sawayn?
6640,driving_school,SELECT count(*) FROM Staff;,How many staff in total?
6641,driving_school,SELECT count(*) FROM Staff;,How many employees are there?
6642,driving_school,"SELECT T1.city FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",Which city does staff with first name as Janessa and last name as Sawayn live?
6643,driving_school,"SELECT T1.city FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",In what city does Janessa Sawayn live?
6644,driving_school,"SELECT T1.country ,  T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",Which country and state does staff with first name as Janessa and last name as Sawayn lived?
6645,driving_school,"SELECT T1.country ,  T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",In which country and state does Janessa Sawayn live?
6646,driving_school,"SELECT sum(T1.lesson_time) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"";",How long is the total lesson time took by customer with first name as Rylan and last name as Goodwin?
6647,driving_school,"SELECT sum(T1.lesson_time) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"";",How long is the total lesson time took by the customer named Rylan Goodwin?
6648,driving_school,"SELECT T1.zip_postcode FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",What is the zip code of staff with first name as Janessa and last name as Sawayn lived?
6649,driving_school,"SELECT T1.zip_postcode FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",What is the zip code of the hosue of the employee named Janessa Sawayn?
6650,driving_school,"SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";",How many staff live in state Georgia?
6651,driving_school,"SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";",How many employees live in Georgia?
6652,driving_school,"SELECT T2.first_name ,  T2.last_name FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T1.city = ""Damianfort"";",Find out the first name and last name of staff lived in city Damianfort.
6653,driving_school,"SELECT T2.first_name ,  T2.last_name FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T1.city = ""Damianfort"";",What is the first and last name of all employees who live in the city Damianfort?
6654,driving_school,"SELECT T1.city ,  count(*) FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.city ORDER BY count(*) DESC LIMIT 1;",Which city lives most of staffs? List the city name and number of staffs.
6655,driving_school,"SELECT T1.city ,  count(*) FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.city ORDER BY count(*) DESC LIMIT 1;",In which city do the most employees live and how many of them live there?
6656,driving_school,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;,List the states which have between 2 to 4 staffs living there.
6657,driving_school,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;,What are the names of the states that have 2 to 4 employees living there?
6658,driving_school,"SELECT first_name ,  last_name FROM Customers;",List the first name and last name of all customers.
6659,driving_school,"SELECT first_name ,  last_name FROM Customers;",What are the first and last names for all customers?
6660,driving_school,"SELECT email_address ,  date_of_birth FROM Customers WHERE first_name = ""Carole""",List email address and birthday of customer whose first name as Carole.
6661,driving_school,"SELECT email_address ,  date_of_birth FROM Customers WHERE first_name = ""Carole""",What are the email addresses and date of births for all customers who have a first name of Carole?
6662,driving_school,"SELECT phone_number ,  email_address FROM Customers WHERE amount_outstanding  >  2000;",List phone number and email address of customer with more than 2000 outstanding balance.
6663,driving_school,"SELECT phone_number ,  email_address FROM Customers WHERE amount_outstanding  >  2000;",What are the phone numbers and email addresses of all customers who have an outstanding balance of more than 2000?
6664,driving_school,"SELECT customer_status_code ,  cell_mobile_phone_number ,  email_address FROM Customers WHERE first_name = ""Marina"" OR last_name  =  ""Kohler""","What is the status code, mobile phone number and email address of customer with last name as Kohler or first name as Marina?"
6665,driving_school,"SELECT customer_status_code ,  cell_mobile_phone_number ,  email_address FROM Customers WHERE first_name = ""Marina"" OR last_name  =  ""Kohler""","What is the status code, phone number, and email address of the customer whose last name is Kohler or whose first name is Marina?"
6666,driving_school,SELECT date_of_birth FROM Customers WHERE customer_status_code  =  'Good Customer',When are the birthdays of customer who are classified as 'Good Customer' status?
6667,driving_school,SELECT date_of_birth FROM Customers WHERE customer_status_code  =  'Good Customer',What is the date of birth of every customer whose status code is 'Good Customer'?
6668,driving_school,"SELECT date_became_customer FROM Customers WHERE first_name = ""Carole"" AND last_name = ""Bernhard"";",When did customer with first name as Carole and last name as Bernhard became a customer?
6669,driving_school,"SELECT date_became_customer FROM Customers WHERE first_name = ""Carole"" AND last_name = ""Bernhard"";",When did Carole Bernhard first become a customer?
6670,driving_school,SELECT count(*) FROM Customers;,How many customers in total?
6671,driving_school,SELECT count(*) FROM Customers;,How many customers are there?
6672,driving_school,"SELECT customer_status_code , count(*) FROM Customers GROUP BY customer_status_code;",List all customer status codes and the number of customers having each status code.
6673,driving_school,"SELECT customer_status_code , count(*) FROM Customers GROUP BY customer_status_code;","For each customer status code, how many customers are classified that way?"
6674,driving_school,SELECT customer_status_code FROM Customers GROUP BY customer_status_code ORDER BY count(*) ASC LIMIT 1;,Which customer status code has least number of customers?
6675,driving_school,SELECT customer_status_code FROM Customers GROUP BY customer_status_code ORDER BY count(*) ASC LIMIT 1;,What is the status code with the least number of customers?
6676,driving_school,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";",How many lessons taken by customer with first name as Rylan and last name as Goodwin were completed?
6677,driving_school,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";",How many lessons did the customer Ryan Goodwin complete?
6678,driving_school,"SELECT max(amount_outstanding) ,  min(amount_outstanding) ,  avg(amount_outstanding) FROM Customers;","What is maximum, minimum and average amount of outstanding of customer?"
6679,driving_school,"SELECT max(amount_outstanding) ,  min(amount_outstanding) ,  avg(amount_outstanding) FROM Customers;","What is the maximum, minimum, and average amount of money outsanding for all customers?"
6680,driving_school,"SELECT first_name ,  last_name FROM Customers WHERE amount_outstanding BETWEEN 1000 AND 3000;",List the first name and last name of customers have the amount of outstanding between 1000 and 3000.
6681,driving_school,"SELECT first_name ,  last_name FROM Customers WHERE amount_outstanding BETWEEN 1000 AND 3000;",What are the first and last names of all customers with between 1000 and 3000 dollars outstanding?
6682,driving_school,"SELECT T1.first_name ,  T1.last_name FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T2.city = ""Lockmanfurt"";",List first name and last name of customers lived in city Lockmanfurt.
6683,driving_school,"SELECT T1.first_name ,  T1.last_name FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T2.city = ""Lockmanfurt"";",What are the first and last names of all customers who lived in Lockmanfurt?
6684,driving_school,"SELECT T2.country FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T1.first_name = ""Carole"" AND T1.last_name = ""Bernhard""",Which country does customer with first name as Carole and last name as Bernhard lived in?
6685,driving_school,"SELECT T2.country FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T1.first_name = ""Carole"" AND T1.last_name = ""Bernhard""",What is the country in which the customer Carole Bernhard lived?
6686,driving_school,"SELECT T2.zip_postcode FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T1.first_name = ""Carole"" AND T1.last_name = ""Bernhard""",What is zip code of customer with first name as Carole and last name as Bernhard?
6687,driving_school,"SELECT T2.zip_postcode FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T1.first_name = ""Carole"" AND T1.last_name = ""Bernhard""",What is the zip code of the customer Carole Bernhard?
6688,driving_school,SELECT T2.city FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id GROUP BY T2.city ORDER BY count(*) DESC LIMIT 1;,Which city does has most number of customers?
6689,driving_school,SELECT T2.city FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id GROUP BY T2.city ORDER BY count(*) DESC LIMIT 1;,What is the city with the most customers?
6690,driving_school,"SELECT sum(T1.amount_payment) FROM Customer_Payments AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = ""Carole"" AND T2.last_name = ""Bernhard""",How much in total does customer with first name as Carole and last name as Bernhard paid?
6691,driving_school,"SELECT sum(T1.amount_payment) FROM Customer_Payments AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = ""Carole"" AND T2.last_name = ""Bernhard""",What is the total amount of moeny paid by the customer Carole Bernhard?
6692,driving_school,SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payments );,List the number of customers that did not have any payment history.
6693,driving_school,SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payments );,How many customers have no payment histories?
6694,driving_school,"SELECT T2.first_name ,  T2.last_name FROM Customer_Payments AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2;",List first name and last name of customers that have more than 2 payments.
6695,driving_school,"SELECT T2.first_name ,  T2.last_name FROM Customer_Payments AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2;",What are the first and last names of all customers with more than 2 payments?
6696,driving_school,"SELECT payment_method_code ,  count(*) FROM Customer_Payments GROUP BY payment_method_code;",List all payment methods and number of payments using each payment methods.
6697,driving_school,"SELECT payment_method_code ,  count(*) FROM Customer_Payments GROUP BY payment_method_code;","For each payment method, how many payments were made?"
6698,driving_school,"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";",How many lessons were in cancelled state?
6699,driving_school,"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";",How many lessons have been cancelled?
6700,driving_school,"SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";","List lesson id of all lessons taught by staff with first name as Janessa, last name as Sawayn and nickname containing letter 's'."
6701,driving_school,"SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";",What are the the lesson ids of all staff taught by Janessa Sawayn whose nickname has the letter s?
6702,driving_school,"SELECT count(*) FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name LIKE ""%a%""",How many lessons taught by staff whose first name has letter 'a' in it?
6703,driving_school,"SELECT count(*) FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name LIKE ""%a%""",How many lessons were taught by a staff member whose first name has the letter 'a' in it?
6704,driving_school,"SELECT sum(lesson_time) FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",How long is the total lesson time taught by staff with first name as Janessa and last name as Sawayn?
6705,driving_school,"SELECT sum(lesson_time) FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",What is the total time for all lessons taught by Janessa Sawayn?
6706,driving_school,"SELECT avg(price) FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",What is average lesson price taught by staff with first name as Janessa and last name as Sawayn?
6707,driving_school,"SELECT avg(price) FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",What is the average price for a lesson taught by Janessa Sawayn?
6708,driving_school,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Ray""",How many lesson does customer with first name Ray took?
6709,driving_school,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Ray""",How many lessons did the customer with the first name Ray take?
6710,driving_school,SELECT last_name FROM Customers INTERSECT SELECT last_name FROM Staff,Which last names are both used by customers and by staff?
6711,driving_school,SELECT last_name FROM Customers INTERSECT SELECT last_name FROM Staff,What are the last names that are used by customers and staff?
6712,driving_school,SELECT first_name FROM Staff EXCEPT SELECT T2.first_name FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id  =  T2.staff_id,What is the first name of the staff who did not give any lesson?
6713,driving_school,SELECT first_name FROM Staff EXCEPT SELECT T2.first_name FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id  =  T2.staff_id,What is the first name of all employees who do not give any lessons?
6714,driving_school,"SELECT T1.vehicle_id ,  T1.vehicle_details FROM Vehicles AS T1 JOIN Lessons AS T2 ON T1.vehicle_id  =  T2.vehicle_id GROUP BY T1.vehicle_id ORDER BY count(*) DESC LIMIT 1",What is the id and detail of the vehicle used in lessons for most of the times?
6715,activity_1,SELECT count(*) FROM Faculty,How many faculty do we have?
6716,activity_1,SELECT count(*) FROM Faculty,What is the total number of faculty members?
6717,activity_1,SELECT DISTINCT rank FROM Faculty,What ranks do we have for faculty?
6718,activity_1,SELECT DISTINCT rank FROM Faculty,Find the list of distinct ranks for faculty.
6719,activity_1,SELECT DISTINCT building FROM Faculty,Show all the distinct buildings that have faculty rooms.
6720,activity_1,SELECT DISTINCT building FROM Faculty,What buildings have faculty offices?
6721,activity_1,"SELECT rank ,  Fname ,  Lname FROM Faculty","Show the rank, first name, and last name for all the faculty."
6722,activity_1,"SELECT rank ,  Fname ,  Lname FROM Faculty","What are the rank, first name, and last name of the faculty members?"
6723,activity_1,"SELECT Fname ,  Lname ,  phone FROM Faculty WHERE Sex  =  'F'","Show the first name, last name, and phone number for all female faculty members."
6724,activity_1,"SELECT Fname ,  Lname ,  phone FROM Faculty WHERE Sex  =  'F'","What are the first name, last name, and phone number of all the female faculty members?"
6725,activity_1,SELECT FacID FROM Faculty WHERE Sex  =  'M',Show ids for all the male faculty.
6726,activity_1,SELECT FacID FROM Faculty WHERE Sex  =  'M',What are the faculty ids of all the male faculty members?
6727,activity_1,"SELECT count(*) FROM Faculty WHERE Sex  =  'F' AND Rank  =  ""Professor""",How many female Professors do we have?
6728,activity_1,"SELECT count(*) FROM Faculty WHERE Sex  =  'F' AND Rank  =  ""Professor""",Count the number of female Professors we have.
6729,activity_1,"SELECT phone ,  room ,  building FROM Faculty WHERE Fname  =  ""Jerry"" AND Lname  =  ""Prince""","Show the phone, room, and building for the faculty named Jerry Prince."
6730,activity_1,"SELECT phone ,  room ,  building FROM Faculty WHERE Fname  =  ""Jerry"" AND Lname  =  ""Prince""","What are the phone, room, and building of the faculty member called Jerry Prince?"
6731,activity_1,"SELECT count(*) FROM Faculty WHERE Rank  =  ""Professor"" AND building  =  ""NEB""",How many Professors are in building NEB?
6732,activity_1,"SELECT count(*) FROM Faculty WHERE Rank  =  ""Professor"" AND building  =  ""NEB""",Count the number of Professors who have office in building NEB.
6733,activity_1,"SELECT fname ,  lname FROM Faculty WHERE Rank  =  ""Instructor""",Show the first name and last name for all the instructors.
6734,activity_1,"SELECT fname ,  lname FROM Faculty WHERE Rank  =  ""Instructor""",What are the first name and last name of all the instructors?
6735,activity_1,"SELECT building ,  count(*) FROM Faculty GROUP BY building",Show all the buildings along with the number of faculty members the buildings have.
6736,activity_1,"SELECT building ,  count(*) FROM Faculty GROUP BY building",How many faculty members does each building have? List the result with the name of the building.
6737,activity_1,SELECT building FROM Faculty GROUP BY building ORDER BY count(*) DESC LIMIT 1,Which building has most faculty members?
6738,activity_1,SELECT building FROM Faculty GROUP BY building ORDER BY count(*) DESC LIMIT 1,Find the building that has the largest number of faculty members.
6739,activity_1,"SELECT building FROM Faculty WHERE rank  =  ""Professor"" GROUP BY building HAVING count(*)  >=  10",Show all the buildings that have at least 10 professors.
6740,activity_1,"SELECT building FROM Faculty WHERE rank  =  ""Professor"" GROUP BY building HAVING count(*)  >=  10",In which buildings are there at least ten professors?
6741,activity_1,"SELECT rank ,  count(*) FROM Faculty GROUP BY rank","For each faculty rank, show the number of faculty members who have it."
6742,activity_1,"SELECT rank ,  count(*) FROM Faculty GROUP BY rank",How many faculty members do we have for each faculty rank?
6743,activity_1,"SELECT rank ,  sex ,  count(*) FROM Faculty GROUP BY rank ,  sex",Show all the ranks and the number of male and female faculty for each rank.
6744,activity_1,"SELECT rank ,  sex ,  count(*) FROM Faculty GROUP BY rank ,  sex",How many faculty members do we have for each rank and gender?
6745,activity_1,SELECT rank FROM Faculty GROUP BY rank ORDER BY count(*) ASC LIMIT 1,Which rank has the smallest number of faculty members?
6746,activity_1,SELECT rank FROM Faculty GROUP BY rank ORDER BY count(*) ASC LIMIT 1,Find the faculty rank that has the least members.
6747,activity_1,"SELECT sex ,  count(*) FROM Faculty WHERE rank  =  ""AsstProf"" GROUP BY sex",Show the number of male and female assistant professors.
6748,activity_1,"SELECT sex ,  count(*) FROM Faculty WHERE rank  =  ""AsstProf"" GROUP BY sex",How many male and female assistant professors do we have?
6749,activity_1,"SELECT T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor WHERE T2.fname  =  ""Linda"" AND T2.lname  =  ""Smith""",What are the first name and last name of Linda Smith's advisor?
6750,activity_1,"SELECT T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor WHERE T2.fname  =  ""Linda"" AND T2.lname  =  ""Smith""",Who is the advisor of Linda Smith? Give me the first name and last name.
6751,activity_1,"SELECT T2.StuID FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor WHERE T1.rank  =  ""Professor""",Show the ids of students whose advisors are professors.
6752,activity_1,"SELECT T2.StuID FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor WHERE T1.rank  =  ""Professor""",Which students have professors as their advisors? Find their student ids.
6753,activity_1,"SELECT T2.fname ,  T2.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor WHERE T1.fname  =  ""Michael"" AND T1.lname  =  ""Goodrich""",Show first name and last name for all the students advised by Michael Goodrich.
6754,activity_1,"SELECT T2.fname ,  T2.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor WHERE T1.fname  =  ""Michael"" AND T1.lname  =  ""Goodrich""",Which students are advised by Michael Goodrich? Give me their first and last names.
6755,activity_1,"SELECT T1.FacID ,  count(*) FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID","Show the faculty id of each faculty member, along with the number of students he or she advises."
6756,activity_1,"SELECT T1.FacID ,  count(*) FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID",What are the faculty id and the number of students each faculty has?
6757,activity_1,"SELECT T1.rank ,  count(*) FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.rank",Show all the faculty ranks and the number of students advised by each rank.
6758,activity_1,"SELECT T1.rank ,  count(*) FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.rank",How many students are advised by each rank of faculty? List the rank and the number of students.
6759,activity_1,"SELECT T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID ORDER BY count(*) DESC LIMIT 1",What are the first and last name of the faculty who has the most students?
6760,activity_1,"SELECT T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID ORDER BY count(*) DESC LIMIT 1",Give me the the first and last name of the faculty who advises the most students.
6761,activity_1,SELECT T1.FacID FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID HAVING count(*)  >=  2,Show the ids for all the faculty members who have at least 2 students.
6762,activity_1,SELECT T1.FacID FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID HAVING count(*)  >=  2,Which faculty members advise two ore more students? Give me their faculty ids.
6763,activity_1,SELECT FacID FROM Faculty EXCEPT SELECT advisor FROM Student,Show ids for the faculty members who don't advise any student.
6764,activity_1,SELECT FacID FROM Faculty EXCEPT SELECT advisor FROM Student,What are the ids of the faculty members who do not advise any student.
6765,activity_1,SELECT activity_name FROM Activity,What activities do we have?
6766,activity_1,SELECT activity_name FROM Activity,List all the activities we have.
6767,activity_1,SELECT count(*) FROM Activity,How many activities do we have?
6768,activity_1,SELECT count(*) FROM Activity,Find the number of activities available.
6769,activity_1,SELECT count(DISTINCT FacID) FROM Faculty_participates_in,How many faculty members participate in an activity?
6770,activity_1,SELECT count(DISTINCT FacID) FROM Faculty_participates_in,Give me the number of faculty members who participate in an activity
6771,activity_1,SELECT FacID FROM Faculty EXCEPT SELECT FacID FROM Faculty_participates_in,Show the ids of the faculty who don't participate in any activity.
6772,activity_1,SELECT FacID FROM Faculty EXCEPT SELECT FacID FROM Faculty_participates_in,Which faculty do not participate in any activity? Find their faculty ids.
6773,activity_1,SELECT FacID FROM Faculty_participates_in INTERSECT SELECT advisor FROM Student,Show the ids of all the faculty members who participate in an activity and advise a student.
6774,activity_1,SELECT FacID FROM Faculty_participates_in INTERSECT SELECT advisor FROM Student,What are ids of the faculty members who not only participate in an activity but also advise a student.
6775,activity_1,"SELECT count(*) FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID WHERE T1.fname  =  ""Mark"" AND T1.lname  =  ""Giuliano""",How many activities does Mark Giuliano participate in?
6776,activity_1,"SELECT count(*) FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID WHERE T1.fname  =  ""Mark"" AND T1.lname  =  ""Giuliano""",Find the number of activities Mark Giuliano is involved in.
6777,activity_1,"SELECT T3.activity_name FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN Activity AS T3 ON T3.actid  =  T2.actid WHERE T1.fname  =  ""Mark"" AND T1.lname  =  ""Giuliano""",Show the names of all the activities Mark Giuliano participates in.
6778,activity_1,"SELECT T3.activity_name FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN Activity AS T3 ON T3.actid  =  T2.actid WHERE T1.fname  =  ""Mark"" AND T1.lname  =  ""Giuliano""",What are the names of the activities Mark Giuliano is involved in
6779,activity_1,"SELECT  T1.fname ,  T1.lname ,  count(*) ,  T1.FacID FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID GROUP BY T1.FacID","Show the first and last name of all the faculty members who participated in some activity, together with the number of activities they participated in."
6780,activity_1,"SELECT  T1.fname ,  T1.lname ,  count(*) ,  T1.FacID FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID GROUP BY T1.FacID","What is the first and last name of the faculty members who participated in at least one activity? For each of them, also show the number of activities they participated in."
